order_id,customer_id,order_date,order_status,shipping_cost,tax_amount,total_amount
2548,753,2023-03-30,completed,23.19,96.63,1327.68
2549,754,2023-03-24,completed,7.23,138.85,1881.76
2550,754,2023-07-08,completed,0.43,9.62,130.33
2551,754,2022-10-22,completed,22.75,76.54,1056.03
2552,754,2022-09-26,completed,7.2,115.26,1563.27
2553,754,2022-08-16,completed,18.9,177.51,2415.23
2554,754,2022-04-10,completed,5.55,276.07,3732.48
2555,754,2023-01-17,completed,14.81,79.03,1081.68
2556,754,2023-09-10,completed,24.12,165.76,2261.91
2557,754,2022-09-04,completed,5.84,107.13,1452.11
2558,754,2022-08-17,completed,10.46,152.93,2075.04
2559,755,2023-10-18,completed,15.32,180.39,2450.55
2560,755,2023-11-23,completed,4.6,18.21,250.45
2561,755,2022-02-02,completed,6.85,132.1,1790.2
2562,755,2023-04-15,completed,7.04,115.3,1563.61
2563,755,2022-05-28,completed,15.51,136.34,1856.07
2564,756,2022-05-23,completed,13.13,27.71,387.2
2565,756,2023-02-06,completed,4.6,118.34,1602.23
2566,756,2022-07-01,completed,22.63,124.43,1702.39
2567,756,2022-01-06,completed,9.91,66.07,901.82
2568,756,2022-08-25,completed,14.66,96.8,1321.44
2569,756,2022-08-05,completed,9.34,60.58,827.12
2570,757,2023-10-24,pending,0.54,246.96,3334.44
2571,757,2022-12-29,completed,24.25,123.55,1692.15
2572,757,2022-08-11,completed,3.42,126.05,1705.07
2573,757,2023-07-02,completed,19.21,123.06,1680.57
2574,757,2022-05-02,completed,15.37,189.47,2573.2
2575,758,2023-03-15,completed,24.23,94.79,1303.95
2576,758,2022-03-30,completed,20.53,47.82,666.1
2577,758,2022-09-09,pending,1.73,50.68,685.95
2578,758,2023-11-28,completed,23.18,99.53,1366.78
2579,758,2023-10-10,cancelled,10.69,38.64,532.34
2580,759,2022-05-22,completed,9.46,102.23,1389.55
2581,759,2022-09-08,completed,11.34,160.66,2180.24
2582,759,2022-03-16,pending,5.18,178.07,2409.1
2583,759,2023-05-06,completed,18.87,142.01,1935.95
2584,759,2022-05-23,completed,1.03,53.92,728.91
2585,760,2022-02-01,completed,20.36,105.39,1443.15
2586,761,2023-01-13,completed,1.59,58.64,793.21
2587,761,2022-09-12,completed,12.23,118.99,1618.64
2588,761,2023-06-08,completed,7.34,68.28,929.1
2589,761,2022-01-06,completed,23.96,234.68,3192.09
2590,761,2023-03-04,completed,17.77,54.66,755.69
2591,762,2023-08-22,cancelled,19.44,162.6,2214.49
2592,762,2023-11-04,completed,9.28,31.67,436.79
2593,763,2022-10-27,completed,22.32,331.87,4502.58
2594,764,2023-04-20,completed,21.45,114.15,1562.48
2595,764,2023-04-15,pending,0.61,101.79,1374.77
2596,764,2023-11-28,completed,21.02,114.35,1564.8
2597,764,2023-12-12,completed,1.4,251.2,3392.59
2598,765,2022-05-24,completed,21.22,137.31,1874.95
2599,766,2023-05-31,cancelled,22.95,88.56,1218.48
2600,767,2022-08-06,completed,10.57,232.18,3145.04
2601,767,2022-03-29,completed,17.43,234.14,3178.34
2602,767,2023-01-15,completed,22.93,168.44,2296.91
2603,767,2022-04-06,completed,22.7,36.97,521.81
2604,768,2022-12-06,completed,7.29,63.31,861.94
2605,769,2023-06-28,completed,17.88,9.3,143.38
2606,770,2023-06-21,completed,18.34,203.75,2769.0
2607,770,2023-12-05,completed,5.34,144.9,1961.51
2608,770,2022-11-24,completed,8.81,25.28,350.08
2609,770,2022-01-13,completed,2.58,134.54,1818.93
2610,770,2023-09-15,completed,0.93,178.47,2410.26
2611,770,2022-04-06,completed,2.67,297.55,4019.64
2612,771,2022-07-26,completed,16.6,59.61,821.35
2613,771,2022-01-29,completed,8.32,152.08,2061.42
2614,773,2022-09-03,completed,24.68,258.63,3516.24
2615,773,2022-02-14,completed,1.66,134.83,1821.81
2616,773,2022-07-27,completed,0.16,112.22,1515.12
2617,773,2023-12-29,completed,1.53,88.24,1192.79
2618,773,2023-04-24,completed,20.45,111.05,1519.57
2619,773,2022-05-09,pending,22.15,61.62,853.99
2620,774,2022-08-18,completed,13.89,137.52,1870.37
2621,774,2022-04-29,cancelled,3.02,105.57,1428.17
2622,774,2022-02-19,returned,20.68,45.43,633.95
2623,774,2023-11-06,pending,12.09,224.72,3045.77
2624,774,2023-01-21,pending,9.12,224.42,3038.84
2625,774,2022-09-30,completed,0.4,214.02,2889.68
2626,774,2022-07-06,completed,3.18,30.6,416.3
2627,777,2022-09-07,completed,24.6,14.98,226.88
2628,777,2022-10-19,completed,11.96,94.11,1282.4
2629,777,2023-08-24,pending,2.86,118.56,1603.36
2630,777,2022-02-01,pending,12.6,72.59,992.53
2631,777,2023-04-25,returned,22.74,286.79,3894.43
2632,777,2023-08-08,completed,10.07,243.43,3296.43
2633,777,2022-08-01,completed,2.29,123.71,1672.37
2634,777,2023-08-30,completed,22.54,168.15,2292.52
2635,777,2022-02-20,completed,2.16,124.39,1681.47
2636,777,2023-02-15,completed,23.86,60.96,846.85
2637,778,2022-08-29,completed,8.01,231.24,3129.75
2638,778,2022-02-08,completed,14.73,205.11,2783.68
2639,779,2023-10-22,completed,24.56,158.57,2165.21
2640,779,2023-09-07,completed,18.9,128.82,1757.95
2641,781,2023-07-01,completed,22.9,6.3,107.96
2642,781,2022-05-21,completed,16.86,238.32,3234.15
2643,781,2022-12-22,completed,22.78,69.13,955.99
2644,781,2022-08-06,pending,16.86,77.78,1066.92
2645,781,2023-09-26,completed,12.6,109.81,1495.06
2646,782,2023-11-15,completed,10.55,64.89,886.52
2647,782,2022-04-17,pending,10.14,159.78,2167.22
2648,782,2022-08-30,completed,10.81,164.11,2226.28
2649,783,2023-03-22,returned,11.1,297.23,4023.67
2650,783,2023-07-05,completed,24.19,47.13,660.48
2651,783,2022-09-05,completed,20.21,186.63,2539.74
2652,784,2022-07-12,completed,22.8,215.1,2926.68
2653,784,2022-10-25,completed,3.12,145.55,1968.05
2654,784,2022-12-26,completed,20.04,97.76,1339.82
2655,784,2023-09-01,cancelled,17.6,74.6,1024.74
2656,784,2023-04-20,cancelled,24.81,32.64,465.51
2657,785,2022-04-15,completed,18.28,52.38,725.44
2658,785,2023-10-03,completed,0.9,157.87,2132.11
2659,786,2022-07-05,returned,4.05,95.54,1293.86
2660,786,2023-01-29,completed,4.2,51.69,702.05
2661,786,2022-01-21,pending,23.51,185.52,2528.09
2662,786,2023-04-08,completed,9.09,213.36,2889.44
2663,786,2023-11-11,completed,24.03,120.58,1651.83
2664,786,2023-05-20,completed,19.72,44.02,614.01
2665,786,2023-11-03,completed,10.73,268.51,3635.61
2666,786,2022-08-23,completed,16.53,166.32,2261.86
2667,786,2023-02-06,completed,20.75,262.8,3568.51
2668,786,2023-10-29,completed,10.21,161.59,2191.64
2669,787,2022-11-09,completed,7.98,6.15,90.99
2670,787,2022-06-29,completed,13.3,176.65,2398.08
2671,787,2023-08-04,completed,1.14,147.19,1988.2
2672,787,2023-12-04,completed,0.12,103.78,1401.15
2673,787,2022-12-18,completed,0.58,32.87,444.37
2674,787,2022-03-08,completed,3.48,191.58,2589.8
2675,787,2022-04-13,completed,2.79,63.29,857.2
2676,787,2022-07-09,completed,22.12,168.94,2302.79
2677,788,2023-12-10,completed,1.28,131.95,1782.63
2678,788,2022-03-24,completed,6.49,155.44,2104.91
2679,788,2023-01-02,completed,7.82,68.6,933.98
2680,789,2022-07-10,pending,13.6,17.26,246.66
2681,789,2023-03-29,completed,6.25,33.96,464.68
2682,789,2023-11-15,completed,7.94,154.68,2096.07
2683,789,2022-09-21,completed,13.14,121.75,1656.76
2684,790,2022-08-29,completed,23.07,174.6,2380.15
2685,790,2023-12-22,pending,18.09,308.5,4182.9
2686,790,2023-06-28,pending,23.93,111.46,1528.64
2687,790,2023-09-15,returned,20.4,70.02,965.72
2688,791,2023-01-06,completed,19.18,119.99,1639.07
2689,791,2022-07-18,completed,22.38,202.01,2749.47
2690,791,2023-11-12,completed,24.53,213.86,2911.58
2691,792,2023-09-12,completed,3.16,69.9,946.75
2692,792,2023-09-22,cancelled,2.08,59.93,811.08
2693,792,2023-09-26,completed,3.89,31.35,427.13
2694,793,2023-08-04,completed,22.5,50.3,701.52
2695,793,2023-06-11,completed,17.06,156.47,2129.37
2696,793,2022-10-08,completed,7.94,1.03,21.85
2697,794,2023-10-24,completed,9.43,204.61,2771.61
2698,794,2023-02-11,completed,1.18,24.5,331.93
2699,795,2022-07-30,pending,6.83,156.38,2118.02
2700,795,2022-03-19,completed,22.22,84.04,1156.75
2701,795,2022-01-03,completed,2.46,178.66,2414.33
2702,795,2022-05-05,pending,18.09,207.65,2821.39
2703,795,2022-09-09,pending,18.46,150.73,2053.26
2704,795,2022-04-13,completed,19.51,162.94,2219.15
2705,795,2022-11-25,completed,2.6,56.92,771.02
2706,796,2023-08-22,pending,18.84,154.09,2099.08
2707,797,2023-03-15,completed,12.46,86.95,1186.26
2708,797,2023-11-23,pending,12.53,181.96,2469.04
2709,797,2023-03-28,completed,13.6,40.36,558.5
2710,797,2023-04-15,returned,2.46,232.76,3144.78
2711,797,2022-03-12,completed,7.55,153.28,2076.83
2712,797,2023-03-03,pending,19.48,118.04,1613.08
2713,797,2023-06-29,completed,18.43,54.18,749.85
2714,797,2023-01-22,completed,13.47,187.56,2545.49
2715,797,2023-09-10,completed,23.01,59.91,831.74
2716,797,2023-08-14,returned,24.39,145.29,1985.85
2717,798,2022-06-21,pending,12.06,48.51,666.91
2718,798,2022-10-14,cancelled,1.61,138.85,1876.08
2719,798,2022-05-12,completed,12.84,113.96,1551.36
2720,798,2023-02-15,completed,16.3,288.49,3910.88
2721,798,2022-10-19,completed,14.54,89.38,1221.2
2722,798,2023-03-04,completed,8.9,65.26,889.92
2723,799,2022-04-15,completed,24.87,20.11,296.31
2724,800,2023-10-10,completed,20.02,94.43,1294.78
2725,801,2023-01-11,completed,20.82,162.28,2211.55
2726,802,2023-06-04,completed,1.78,156.04,2108.27
2727,802,2022-01-14,returned,12.49,88.56,1208.05
2728,802,2022-05-04,completed,20.06,72.32,996.42
2729,802,2022-02-07,completed,18.86,73.2,1007.09
2730,802,2022-02-27,completed,6.07,154.1,2086.41
2731,802,2023-05-31,completed,5.62,181.06,2449.96
2732,802,2022-08-12,completed,15.09,72.43,992.9
2733,802,2022-10-06,completed,1.74,221.28,2989.01
2734,802,2022-07-06,completed,17.67,84.27,1155.35
2735,803,2023-07-23,completed,6.29,56.59,770.22
2736,804,2022-01-09,completed,22.37,211.35,2875.62
2737,804,2023-01-07,completed,22.05,200.76,2732.27
2738,804,2022-07-12,pending,8.22,41.44,567.72
2739,804,2022-03-10,completed,21.93,94.83,1302.11
2740,805,2023-05-05,pending,17.31,29.02,409.09
2741,805,2022-10-28,completed,24.37,55.91,779.14
2742,807,2022-10-04,completed,2.35,84.98,1149.64
2743,807,2023-07-12,completed,2.5,146.85,1984.94
2744,807,2023-11-16,pending,0.77,145.8,1969.03
2745,808,2022-04-04,completed,2.95,224.1,3028.34
2746,809,2023-09-27,completed,17.67,31.53,443.3
2747,809,2022-11-29,completed,24.75,227.69,3098.59
2748,809,2023-08-15,completed,14.84,146.49,1992.43
2749,810,2023-01-26,completed,10.82,93.55,1273.79
2750,810,2023-10-03,completed,20.57,35.82,504.16
2751,810,2022-11-09,completed,3.17,36.52,496.25
2752,811,2022-07-12,completed,6.75,83.94,1139.97
2753,811,2022-09-01,completed,6.43,170.68,2310.6
2754,811,2023-01-06,completed,20.3,104.91,1436.56
2755,811,2022-05-17,completed,13.86,85.11,1162.9
2756,811,2023-07-27,completed,15.84,372.62,5046.18
2757,811,2023-03-09,completed,7.08,47.04,642.18
2758,812,2022-02-15,pending,6.47,63.91,869.25
2759,812,2022-01-05,completed,0.94,284.17,3837.23
2760,812,2023-06-13,completed,24.07,123.14,1686.47
2761,812,2023-03-20,pending,14.61,50.3,693.71
2762,812,2022-03-26,returned,2.02,145.1,1960.92
2763,813,2023-04-04,completed,2.57,133.7,1807.57
2764,813,2023-12-04,completed,2.4,210.28,2841.23
2765,813,2023-10-18,completed,24.58,185.24,2525.32
2766,813,2022-08-23,completed,12.11,158.9,2157.3
2767,813,2023-04-28,completed,20.79,142.47,1944.14
2768,813,2023-12-24,completed,24.97,118.87,1629.73
2769,813,2022-10-22,pending,14.32,142.01,1931.44
2770,814,2022-03-23,pending,21.25,78.58,1082.02
2771,814,2023-09-18,completed,16.21,51.99,718.04
2772,815,2023-05-31,completed,21.49,106.62,1460.8
2773,815,2023-05-02,completed,1.22,64.23,868.32
2774,816,2022-08-09,completed,6.34,255.9,3460.96
2775,817,2022-09-08,completed,5.82,281.7,3808.74
2776,817,2023-04-03,completed,7.54,142.91,1936.77
2777,817,2023-02-06,completed,11.11,196.15,2659.14
2778,817,2022-09-29,completed,19.59,179.15,2438.17
2779,817,2022-05-22,completed,14.69,94.98,1296.95
2780,817,2022-09-03,completed,11.9,175.78,2384.89
2781,817,2023-04-01,completed,8.77,64.76,883.03
2782,817,2022-03-01,completed,19.72,59.5,822.92
2783,818,2023-02-23,completed,9.32,99.67,1354.83
2784,818,2022-12-08,completed,16.37,166.99,2270.76
2785,818,2023-11-19,completed,19.07,3.87,71.26
2786,818,2023-08-08,completed,18.42,31.27,440.59
2787,819,2022-11-12,completed,14.62,172.08,2337.67
2788,820,2023-02-13,completed,20.84,14.37,214.85
2789,820,2022-11-22,cancelled,12.56,204.87,2778.26
2790,820,2023-10-26,returned,10.21,206.3,2795.28
2791,820,2022-05-31,completed,17.7,57.42,792.9
2792,820,2023-01-13,completed,10.1,127.76,1734.83
2793,820,2023-05-24,completed,10.57,120.18,1632.99
2794,821,2022-06-09,completed,1.68,9.28,126.94
2795,821,2022-04-01,completed,13.3,120.72,1642.99
2796,821,2022-06-21,completed,6.53,89.8,1218.81
2797,821,2023-11-20,pending,4.16,138.33,1871.61
2798,821,2023-07-05,completed,22.89,125.25,1713.78
2799,822,2023-11-22,completed,4.7,108.53,1469.86
2800,823,2023-07-02,completed,20.37,174.11,2370.8
2801,824,2023-07-18,completed,15.06,256.85,3482.57
2802,824,2022-03-19,completed,22.92,134.84,1843.28
2803,824,2023-06-30,completed,19.06,236.97,3218.18
2804,824,2022-06-27,pending,7.79,130.82,1773.82
2805,824,2022-09-05,completed,24.45,88.9,1224.55
2806,824,2022-04-15,completed,4.33,141.25,1911.16
2807,825,2022-07-20,completed,21.22,2.33,52.66
2808,825,2022-03-02,completed,20.21,147.3,2008.74
2809,825,2023-02-22,completed,9.01,217.54,2945.82
2810,825,2023-07-26,completed,18.55,117.22,1601.06
2811,825,2023-09-05,completed,6.67,135.94,1841.8
2812,826,2022-04-16,completed,0.57,90.39,1220.82
2813,826,2023-10-19,completed,9.51,173.79,2355.71
2814,826,2023-03-04,completed,20.61,41.74,584.13
2815,826,2023-10-16,completed,10.05,118.07,1604.03
2816,826,2022-01-04,cancelled,0.28,232.18,3134.73
2817,826,2022-06-11,completed,3.64,80.13,1085.44
2818,826,2022-10-01,completed,13.97,156.83,2131.22
2819,827,2022-12-06,completed,16.92,103.74,1417.41
2820,827,2022-07-06,completed,6.55,151.04,2045.63
2821,827,2023-08-17,completed,0.58,116.71,1576.22
2822,827,2023-08-22,completed,12.63,179.78,2439.63
2823,827,2023-07-27,returned,12.3,185.05,2510.49
2824,828,2022-05-12,completed,22.13,37.24,524.9
2825,828,2022-07-18,pending,13.9,39.39,545.65
2826,828,2023-08-27,completed,6.93,141.53,1917.64
2827,828,2023-06-18,completed,14.67,116.03,1581.04
2828,828,2022-05-05,completed,6.49,155.11,2100.45
2829,829,2022-02-27,completed,20.5,78.52,1080.48
2830,829,2023-06-07,completed,18.98,294.39,3993.25
2831,830,2023-01-12,completed,19.36,289.24,3924.12
2832,830,2022-02-12,completed,10.92,304.38,4120.1
2833,830,2022-10-13,completed,8.1,196.66,2663.04
2834,830,2023-05-05,completed,8.06,138.04,1871.66
2835,830,2023-07-05,completed,17.71,194.42,2642.44
2836,830,2022-06-10,completed,10.71,100.33,1365.14
2837,830,2022-12-09,pending,5.6,253.44,3427.1
2838,831,2022-01-09,completed,22.84,14.56,219.37
2839,832,2023-06-01,completed,20.45,16.32,240.81
2840,832,2022-07-16,completed,20.93,40.89,572.93
2841,833,2023-05-02,completed,16.31,74.07,1016.22
2842,833,2022-08-09,completed,7.63,233.79,3163.78
2843,833,2022-02-04,completed,6.86,114.84,1557.24
2844,833,2023-03-26,completed,18.69,81.2,1114.84
2845,833,2023-03-03,completed,22.02,114.14,1562.96
2846,834,2023-02-17,completed,15.82,29.33,411.83
2847,834,2023-12-15,completed,21.31,63.86,883.47
2848,834,2023-10-04,completed,23.14,84.52,1164.12
2849,834,2023-01-01,completed,24.25,71.74,992.73
2850,834,2022-11-24,completed,13.73,15.94,228.95
2851,834,2023-03-03,completed,6.5,122.98,1666.69
2852,835,2023-07-31,cancelled,17.42,10.01,152.5
2853,835,2023-05-10,completed,9.37,82.08,1117.51
2854,835,2022-10-11,completed,7.47,97.8,1327.83
2855,837,2023-06-17,completed,18.98,64.89,894.98
2856,837,2023-04-01,completed,10.86,204.54,2772.12
2857,837,2022-08-04,completed,15.97,117.66,1604.43
2858,837,2022-06-28,completed,23.77,33.64,477.89
2859,837,2023-09-20,completed,21.46,75.81,1044.95
2860,837,2023-12-12,returned,6.02,14.91,207.3
2861,838,2023-04-20,cancelled,11.67,5.1,80.57
2862,838,2022-12-08,completed,16.09,96.62,1320.43
2863,838,2022-12-27,completed,23.56,193.43,2634.9
2864,838,2023-02-07,completed,13.35,80.73,1103.26
2865,839,2023-01-17,pending,8.74,90.59,1231.65
2866,839,2022-12-19,cancelled,12.15,234.35,3175.89
2867,840,2022-07-18,completed,10.26,126.87,1723.02
2868,840,2022-01-02,completed,7.51,214.83,2907.73
2869,840,2023-12-12,completed,6.14,172.1,2329.51
2870,840,2023-05-27,returned,23.47,22.29,324.43
2871,840,2022-03-21,completed,11.5,160.57,2179.23
2872,840,2023-12-19,completed,14.93,201.74,2738.44
2873,840,2023-02-16,completed,16.92,167.03,2271.79
2874,841,2023-09-01,returned,10.19,143.87,1952.47
2875,841,2022-07-18,completed,15.3,2.65,51.04
2876,841,2023-04-25,completed,22.77,191.4,2606.61
2877,841,2022-11-18,completed,11.99,311.98,4223.69
2878,842,2022-02-22,completed,22.85,107.86,1478.91
2879,842,2022-06-07,completed,9.75,38.99,536.15
2880,843,2022-12-17,cancelled,4.54,169.5,2292.77
2881,843,2023-08-21,completed,2.59,42.07,570.57
2882,843,2023-10-04,completed,16.44,122.79,1674.09
2883,843,2022-05-31,cancelled,21.07,257.8,3501.36
2884,843,2022-11-21,completed,7.0,13.87,194.27
2885,843,2023-12-06,completed,13.31,78.78,1076.82
2886,844,2022-03-01,completed,5.15,227.01,3069.77
2887,845,2023-11-18,returned,3.36,11.03,152.3
2888,846,2023-06-19,completed,6.1,83.18,1129.09
2889,846,2023-03-30,completed,4.22,61.54,835.0
2890,847,2023-02-09,completed,23.0,134.4,1837.46
2891,847,2023-04-22,completed,9.43,191.42,2593.63
2892,847,2023-06-13,completed,9.87,9.67,140.46
2893,848,2023-02-04,cancelled,20.35,51.51,715.71
2894,848,2022-11-01,pending,16.36,172.2,2341.09
2895,848,2023-09-16,completed,17.04,203.13,2759.27
2896,851,2022-05-14,completed,8.41,55.39,756.23
2897,852,2022-02-24,completed,3.08,45.4,615.96
2898,852,2022-04-13,pending,4.7,217.62,2942.57
2899,853,2022-05-22,cancelled,19.52,113.0,1545.06
2900,853,2022-01-26,completed,13.76,243.83,3305.51
2901,853,2022-07-16,completed,17.06,164.37,2236.06
2902,853,2023-12-08,completed,17.65,29.59,417.1
2903,853,2022-11-08,completed,1.18,31.16,421.83
2904,853,2022-03-30,completed,14.28,155.43,2112.55
2905,853,2023-09-10,completed,11.34,83.16,1134.01
2906,854,2022-11-07,pending,1.84,183.43,2478.18
2907,854,2023-10-12,completed,15.78,189.85,2578.72
2908,855,2022-03-04,completed,0.23,224.93,3036.76
2909,855,2023-04-11,completed,16.91,28.4,400.31
2910,855,2022-08-20,completed,4.43,242.47,3277.76
2911,855,2023-07-01,completed,21.47,241.28,3278.75
2912,855,2022-02-22,completed,11.38,243.85,3303.41
2913,856,2023-04-06,completed,9.05,149.09,2021.73
2914,856,2023-08-14,completed,5.25,237.6,3212.86
2915,857,2022-01-12,cancelled,21.07,247.2,3358.22
2916,857,2023-05-03,completed,0.84,157.29,2124.29
2917,857,2022-08-17,completed,12.43,169.5,2300.64
2918,858,2023-03-06,cancelled,4.31,116.1,1571.66
2919,858,2023-10-31,pending,22.91,37.7,531.85
2920,858,2022-08-24,completed,6.31,202.02,2733.58
2921,858,2023-11-28,completed,22.93,154.08,2102.98
2922,859,2022-05-20,completed,12.65,169.7,2303.55
2923,859,2022-09-29,completed,6.35,250.33,3385.83
2924,859,2022-11-15,completed,22.61,126.75,1733.72
2925,859,2023-10-15,pending,24.01,125.84,1722.82
2926,859,2022-11-30,pending,14.0,178.39,2422.31
2927,859,2023-06-16,completed,12.43,32.38,449.54
2928,859,2023-08-05,completed,9.06,187.87,2545.33
2929,860,2022-07-07,completed,13.55,108.3,1475.56
2930,860,2022-06-13,returned,18.27,106.76,1459.58
2931,860,2023-01-05,completed,7.44,52.18,711.82
2932,862,2022-10-03,completed,10.14,58.02,793.46
2933,862,2022-12-31,completed,4.28,72.2,978.96
2934,862,2023-08-10,completed,24.19,199.35,2715.36
2935,863,2023-09-01,completed,3.84,72.42,981.57
2936,863,2023-05-28,completed,17.59,143.43,1953.95
2937,863,2022-03-17,completed,14.29,20.6,292.35
2938,864,2022-12-28,cancelled,3.16,72.19,977.78
2939,865,2023-08-13,returned,16.19,71.56,982.29
2940,865,2022-04-16,completed,8.59,211.15,2859.06
2941,865,2022-03-27,returned,7.06,102.95,1396.87
2942,865,2023-04-16,completed,7.57,73.32,997.33
2943,865,2022-11-03,completed,14.03,84.5,1154.8
2944,865,2022-07-02,completed,7.51,193.32,2617.37
2945,867,2022-12-17,completed,21.5,277.92,3773.42
2946,867,2023-06-15,completed,21.66,24.84,357.06
2947,867,2023-08-09,completed,1.17,89.95,1215.46
2948,867,2023-04-28,completed,14.53,98.01,1337.69
2949,868,2023-05-05,completed,10.38,139.21,1889.68
2950,868,2022-06-07,pending,23.07,58.5,812.79
2951,868,2022-10-02,pending,23.07,27.41,393.08
2952,869,2022-06-01,completed,11.67,15.77,224.51
2953,869,2023-04-17,completed,4.61,149.92,2028.55
2954,869,2022-12-03,pending,10.53,25.66,356.92
2955,870,2023-06-19,completed,6.65,148.4,2010.03
2956,870,2023-10-25,completed,19.05,176.37,2400.05
2957,871,2022-06-17,completed,18.54,142.54,1942.88
2958,871,2023-10-14,pending,1.39,113.59,1534.88
2959,871,2022-09-13,completed,21.05,195.59,2661.54
2960,872,2023-02-15,pending,15.48,309.23,4190.12
2961,872,2023-12-02,pending,14.36,251.63,3411.31
2962,873,2022-12-09,completed,11.42,15.57,221.6
2963,873,2023-05-08,completed,5.81,136.72,1851.55
2964,874,2022-07-03,completed,3.81,78.04,1057.37
2965,874,2022-11-28,cancelled,22.9,103.84,1424.74
2966,874,2023-05-26,completed,1.35,244.37,3300.39
2967,874,2023-08-31,completed,15.52,126.24,1719.7
2968,874,2023-06-14,completed,1.88,33.03,447.83
2969,874,2022-12-20,completed,22.59,103.14,1414.93
2970,874,2023-04-27,completed,2.75,206.34,2788.34
2971,874,2022-05-15,completed,24.52,170.52,2326.59
2972,875,2023-03-19,returned,5.94,31.82,435.48
2973,875,2022-10-24,completed,3.85,188.68,2551.06
2974,875,2022-03-21,completed,7.65,10.82,153.77
2975,875,2023-08-31,completed,0.95,61.6,832.53
2976,876,2023-03-04,completed,18.32,24.32,346.59
2977,876,2023-05-13,completed,20.78,169.26,2305.83
2978,877,2023-04-30,completed,17.69,223.92,3040.55
2979,877,2023-11-08,completed,14.78,105.87,1443.98
2980,877,2022-06-09,completed,17.86,56.37,778.87
2981,877,2022-10-25,completed,11.19,33.66,465.58
2982,877,2022-08-17,completed,18.18,28.5,402.93
2983,877,2023-02-14,pending,15.09,196.4,2666.53
2984,877,2023-05-08,pending,6.59,31.31,429.24
2985,877,2023-06-12,completed,18.08,146.49,1995.72
2986,878,2023-09-15,completed,19.89,233.19,3167.98
2987,878,2022-01-17,completed,17.99,128.16,1748.11
2988,879,2022-08-08,completed,6.01,117.24,1588.76
2989,879,2022-06-14,completed,20.99,44.52,622.07
2990,880,2023-11-21,completed,3.84,53.72,729.06
2991,880,2022-05-22,completed,23.85,147.49,2015.01
2992,880,2022-02-07,completed,16.65,187.17,2543.48
2993,880,2022-07-27,completed,19.96,42.33,591.41
2994,881,2022-11-17,completed,3.93,174.31,2357.07
2995,881,2023-08-05,completed,14.16,153.79,2090.28
2996,881,2023-01-22,completed,3.92,79.15,1072.48
2997,881,2022-05-13,pending,5.61,108.08,1464.73
2998,881,2022-03-22,completed,16.48,179.65,2441.8
2999,881,2023-02-17,completed,10.78,207.68,2814.52
3000,882,2022-07-18,completed,10.41,155.27,2106.61
3001,882,2022-06-09,returned,0.37,99.69,1346.22
3002,882,2023-02-07,completed,4.78,20.0,274.8
3003,883,2022-03-20,cancelled,7.51,33.63,461.56
3004,883,2022-04-23,cancelled,22.83,15.71,234.87
3005,883,2023-01-25,completed,15.78,63.38,871.38
3006,883,2023-09-11,completed,19.06,202.05,2746.7
3007,883,2023-09-23,completed,3.13,155.38,2100.75
3008,883,2023-07-28,completed,13.81,46.53,641.98
3009,883,2022-04-06,completed,4.95,5.15,74.42
3010,884,2023-07-30,completed,15.84,119.5,1629.05
3011,884,2023-08-25,completed,16.71,70.05,962.42
3012,884,2023-01-31,pending,11.33,123.06,1672.6
3013,884,2022-12-29,completed,19.07,124.74,1703.03
3014,885,2022-10-02,completed,0.68,93.1,1257.53
3015,885,2023-06-22,pending,11.24,127.1,1727.12
3016,885,2023-01-30,completed,0.42,57.44,775.82
3017,885,2023-07-24,completed,1.14,108.17,1461.44
3018,885,2022-04-07,cancelled,4.14,19.24,263.84
3019,885,2023-03-28,completed,7.26,211.48,2862.21
3020,886,2022-01-13,completed,22.45,65.95,912.8
3021,886,2022-01-05,completed,18.84,186.27,2533.45
3022,886,2022-04-16,completed,2.77,23.29,317.19
3023,886,2023-03-10,completed,20.8,5.18,90.72
3024,886,2022-04-06,completed,6.7,74.45,1011.74
3025,886,2023-11-09,completed,12.97,224.53,3044.18
3026,887,2023-01-04,completed,6.1,13.0,181.55
3027,888,2023-12-13,returned,19.92,175.28,2386.2
3028,888,2023-04-11,completed,5.41,291.37,3938.92
3029,888,2023-06-23,completed,9.4,110.77,1504.81
3030,888,2023-11-11,completed,2.31,11.52,157.83
3031,888,2022-07-25,completed,19.78,181.46,2469.5
3032,888,2022-11-24,pending,11.56,20.2,284.26
3033,888,2023-12-16,cancelled,20.29,212.87,2893.98
3034,888,2023-11-10,completed,24.43,79.73,1100.8
3035,888,2023-05-02,completed,17.39,118.3,1614.48
3036,889,2023-02-12,returned,23.84,147.9,2020.44
3037,891,2022-03-24,completed,19.59,8.91,139.92
3038,891,2022-12-01,completed,10.6,201.8,2734.93
3039,891,2022-03-31,completed,21.39,89.41,1228.39
3040,891,2023-06-09,cancelled,3.5,129.65,1753.83
3041,892,2023-11-28,completed,17.16,255.3,3463.74
3042,893,2022-09-08,completed,15.7,190.95,2593.55
3043,894,2022-05-24,completed,0.52,32.56,440.09
3044,894,2023-01-29,completed,1.58,68.44,925.51
3045,894,2023-12-08,completed,15.69,195.86,2659.83
3046,895,2023-08-15,completed,16.66,166.2,2260.37
3047,895,2023-09-09,pending,6.01,259.19,3505.05
3048,897,2023-06-17,completed,6.96,164.67,2230.02
3049,897,2023-03-22,completed,12.68,63.0,863.18
